_id;common_name;family;genus;species;suggestion
"miconia minutiflora;melastomataceae;miconia;macucu chiador";macucu chiador;melastomataceae;miconia;miconia minutiflora;licania minutiflora
"miconia minutiflora;melastomataceae;miconia;tinteira";tinteira;melastomataceae;miconia;miconia minutiflora;licania minutiflora
"miconia minutiflora;melastomataceae;miconia;tinteiro";tinteiro;melastomataceae;miconia;miconia minutiflora;licania minutiflora
"miconia phanerostila;melastomataceae;miconia;buchuchu";buchuchu;melastomataceae;miconia;miconia phanerostila;miconia prasina
"miconia phanerostila;melastomataceae;miconia;orelha burro";orelha burro;melastomataceae;miconia;miconia phanerostila;miconia prasina
"miconia punctata;melastomataceae;miconia;buchuchu canela velho";buchuchu canela velho;melastomataceae;miconia;miconia punctata;inga punctata
"miconia pyrifolia;melastomataceae;miconia;goiaba anta";goiaba anta;melastomataceae;miconia;miconia pyrifolia;myrcia pyrifolia
"miconia pyrifolia;melastomataceae;miconia;tinteira";tinteira;melastomataceae;miconia;miconia pyrifolia;myrcia pyrifolia
"miconia regelii;melastomataceae;miconia;araca bravo";araca bravo;melastomataceae;miconia;miconia regelii;miconia elata
"miconia regelii;melastomataceae;miconia;pau canela";pau canela;melastomataceae;miconia;miconia regelii;miconia elata
"miconia regelii;melastomataceae;miconia;tinteiro";tinteiro;melastomataceae;miconia;miconia regelii;miconia elata
"miconia spp;melastomataceae;miconia;buchuchu canela velh";buchuchu canela velh;melastomataceae;miconia;miconia spp;
"miconia spp;melastomataceae;miconia;buchuchu canela velho";buchuchu canela velho;melastomataceae;miconia;miconia spp;
"miconia spp;melastomataceae;miconia;buchuchu folha serrilhada";buchuchu folha serrilhada;melastomataceae;miconia;miconia spp;
"miconia spp;melastomataceae;miconia;buchuchu fs";buchuchu fs;melastomataceae;miconia;miconia spp;
"miconia spp;melastomataceae;miconia;buxuxu folha serrilhada";buxuxu folha serrilhada;melastomataceae;miconia;miconia spp;
"miconia spp;melastomataceae;miconia;orelha burro";orelha burro;melastomataceae;miconia;miconia spp;
"micrandropsis scleroxylon;euphorbiaceae;micrandropsis;piaozinho";piaozinho;euphorbiaceae;micrandropsis;micrandropsis scleroxylon;micrandra scleroxylon
"micropholis casiquiarensis;sapotaceae;micropholis;abiurana roxa";abiurana roxa;sapotaceae;micropholis;micropholis casiquiarensis;micropholis guyanensis
"micropholis spp;sapotaceae;micropholis;chiclete bravo";chiclete bravo;sapotaceae;micropholis;micropholis spp;micropholis egensis
"micropholis trunciflora;sapotaceae;micropholis;abiurana bacuri";abiurana bacuri;sapotaceae;micropholis;micropholis trunciflora;micropholis venulosa
"moraceae spp;moraceae;moraceae;amapa amargoso";amapa amargoso;moraceae;moraceae;moraceae spp;
"moraceae spp;moraceae;moraceae;inhare";inhare;moraceae;moraceae;moraceae spp;
"moraceae spp;moraceae;moraceae;muiratinga";muiratinga;moraceae;moraceae;moraceae spp;
"morinda sp;rubiaceae;morinda;muiraximbe";muiraximbe;rubiaceae;morinda;morinda sp;
"moronobea coccinea/pulchra;clusiaceae;moronobea;bacuri espinho";bacuri espinho;clusiaceae;moronobea;moronobea coccinea/pulchra;moronobea coccinea
"mouriri duckeana/duckeanoides;melastomataceae;mouriri;mamaozinho";mamaozinho;melastomataceae;mouriri;mouriri duckeana/duckeanoides;
"mouriri duckeana/duckeanoides;melastomataceae;mouriri;muirauba";muirauba;melastomataceae;mouriri;mouriri duckeana/duckeanoides;
"myrcia cf minutiflora;myrtaceae;myrcia;falsa cupiuba";falsa cupiuba;myrtaceae;myrcia;myrcia cf minutiflora;licania minutiflora
"myrcia cf splendens;myrtaceae;myrcia;azeitona mata";azeitona mata;myrtaceae;myrcia;myrcia cf splendens;myrcia splendens
"myrcia servata;myrtaceae;myrcia;goiabinha";goiabinha;myrtaceae;myrcia;myrcia servata;myrcia rostrata
"myrcia spp;myrtaceae;myrcia;goiabinha";goiabinha;myrtaceae;myrcia;myrcia spp;
"myrcia subsericea;myrtaceae;myrcia;azeitona mata";azeitona mata;myrtaceae;myrcia;myrcia subsericea;myrica rubra
"myristicaceae spp;myristicaceae;myristicaceae;ucuuba";ucuuba;myristicaceae;myristicaceae;myristicaceae spp;myristica crassa
"myristicaceae spp;myristicaceae;myristicaceae;uucuba branca";uucuba branca;myristicaceae;myristicaceae;myristicaceae spp;myristica crassa
"myrtaceae sp 3;myrtaceae;myrtaceae;araca bravo";araca bravo;myrtaceae;myrtaceae;myrtaceae sp 3;
"myrtaceae spp;myrtaceae;myrtaceae;araca bravo";araca bravo;myrtaceae;myrtaceae;myrtaceae spp;
"myrtaceae spp;myrtaceae;myrtaceae;louro preto";louro preto;myrtaceae;myrtaceae;myrtaceae spp;
"naucleopsis caloneura;moraceae;naucleopsis;mucurao";mucurao;moraceae;naucleopsis;naucleopsis caloneura;naucleopsis concinna
"naucleopsis caloneura;moraceae;naucleopsis;muiratinga";muiratinga;moraceae;naucleopsis;naucleopsis caloneura;naucleopsis concinna
"naucleopsis caloneura;moraceae;naucleopsis;pau rainha";pau rainha;moraceae;naucleopsis;naucleopsis caloneura;naucleopsis concinna
"neea cf madeirana;nyctaginaceae;neea;breu";breu;nyctaginaceae;neea;neea cf madeirana;neea madeirana
"neea cf madeirana;nyctaginaceae;neea;joao mole";joao mole;nyctaginaceae;neea;neea cf madeirana;neea madeirana
"neea cf verticillata;nyctaginaceae;neea;joao mole";joao mole;nyctaginaceae;neea;neea cf verticillata;banksia verticillata
"neea cf virens;nyctaginaceae;neea;joao mole";joao mole;nyctaginaceae;neea;neea cf virens;
"neea spp;nyctaginaceae;neea;joao mole";joao mole;nyctaginaceae;neea;neea spp;
"nyctaginaceae sp 1;nyctaginaceae;nyctaginaceae;joao mole";joao mole;nyctaginaceae;nyctaginaceae;nyctaginaceae sp 1;
"ocotea cinerea;lauraceae;ocotea;louro fofo";louro fofo;lauraceae;ocotea;ocotea cinerea;ocotea cernua
"ocotea cinerea;lauraceae;ocotea;louro preto";louro preto;lauraceae;ocotea;ocotea cinerea;ocotea cernua
"ocotea cujumary;lauraceae;ocotea;louro fofo";louro fofo;lauraceae;ocotea;ocotea cujumary;ocotea cernua
"ocotea cujumary;lauraceae;ocotea;louro preto";louro preto;lauraceae;ocotea;ocotea cujumary;ocotea cernua
"ocotea matogrossensis;lauraceae;ocotea;louro preto";louro preto;lauraceae;ocotea;ocotea matogrossensis;ocotea atirrensis
"ocotea minor;lauraceae;ocotea;louro preto";louro preto;lauraceae;ocotea;ocotea minor;ocotea minarum
"ocotea nigrescens;lauraceae;ocotea;louro preto";louro preto;lauraceae;ocotea;ocotea nigrescens;ocotea nigra
"ocotea subterminalis;lauraceae;ocotea;louro preto";louro preto;lauraceae;ocotea;ocotea subterminalis;corymbia terminalis
"parinari parvifolia;chrysobalanaceae;parinari;caraiperana";caraiperana;chrysobalanaceae;parinari;parinari parvifolia;garcinia parvifolia
"parkia panurensis;fabaceae;parkia;faveira parkia";faveira parkia;fabaceae;parkia;parkia panurensis;parkia paraensis
"parkia spp;fabaceae;parkia;chiclete bravo";chiclete bravo;fabaceae;parkia;parkia spp;
"parkia spp;fabaceae;parkia;fava parckia";fava parckia;fabaceae;parkia;parkia spp;
"parkia spp;fabaceae;parkia;faveira bengue";faveira bengue;fabaceae;parkia;parkia spp;
"parkia spp;fabaceae;parkia;faveira parkia";faveira parkia;fabaceae;parkia;parkia spp;
"pausandra macropetala;euphorbiaceae;pausandra;pau sandra";pau sandra;euphorbiaceae;pausandra;pausandra macropetala;pausandra trianae
"pourouma spp;urticaceae;pourouma;embaubarana";embaubarana;urticaceae;pourouma;pourouma spp;pourouma mollis
"pouteria campanulata;sapotaceae;pouteria;abiurana abiu";abiurana abiu;sapotaceae;pouteria;pouteria campanulata;sterculia campanulata
"pouteria campanulata;sapotaceae;pouteria;abiurana douradinha";abiurana douradinha;sapotaceae;pouteria;pouteria campanulata;sterculia campanulata
"pouteria cf ambelaniifolia;sapotaceae;pouteria;jarai";jarai;sapotaceae;pouteria;pouteria cf ambelaniifolia;pouteria ambelaniifolia
"pouteria cf cuspidata;sapotaceae;pouteria;jarai";jarai;sapotaceae;pouteria;pouteria cf cuspidata;pouteria cuspidata
"pouteria cf elegans;sapotaceae;pouteria;jarai";jarai;sapotaceae;pouteria;pouteria cf elegans;pouteria elegans
"pouteria cf engleri;sapotaceae;pouteria;abiurana olho veado";abiurana olho veado;sapotaceae;pouteria;pouteria cf engleri;pouteria engleri
"pouteria cf macrophylla;sapotaceae;pouteria;abiurana casca fina";abiurana casca fina;sapotaceae;pouteria;pouteria cf macrophylla;pouteria macrophylla
"pouteria cf macrophylla;sapotaceae;pouteria;abiurana cutite fl";abiurana cutite fl;sapotaceae;pouteria;pouteria cf macrophylla;pouteria macrophylla
"pouteria cf procera;sapotaceae;pouteria;abiurana olho veado";abiurana olho veado;sapotaceae;pouteria;pouteria cf procera;guatteria procera
"pouteria cf procera;sapotaceae;pouteria;abiurana roxa";abiurana roxa;sapotaceae;pouteria;pouteria cf procera;guatteria procera
"pouteria cf rhynchocarpa;sapotaceae;pouteria;abiurana olho veado";abiurana olho veado;sapotaceae;pouteria;pouteria cf rhynchocarpa;pouteria macrocarpa
"pouteria erythrochrysa;sapotaceae;pouteria;abiurana fedorenta";abiurana fedorenta;sapotaceae;pouteria;pouteria erythrochrysa;pouteria torta
"pouteria fimbriata;sapotaceae;pouteria;abiurana abiu";abiurana abiu;sapotaceae;pouteria;pouteria fimbriata;pouteria firma
"pouteria fimbriata;sapotaceae;pouteria;abiurana casca fina";abiurana casca fina;sapotaceae;pouteria;pouteria fimbriata;pouteria firma
"pouteria freitasii;sapotaceae;pouteria;abiurana sabia";abiurana sabia;sapotaceae;pouteria;pouteria freitasii;pouteria fissilis
"pouteria opposita;sapotaceae;pouteria;abiurana caramuri";abiurana caramuri;sapotaceae;pouteria;pouteria opposita;pouteria oppositifolia
"pouteria pallens;sapotaceae;pouteria;abiurana abiu";abiurana abiu;sapotaceae;pouteria;pouteria pallens;pouteria elegans
"pouteria platyphylla;sapotaceae;pouteria;abiurana abiu";abiurana abiu;sapotaceae;pouteria;pouteria platyphylla;pouteria macrophylla
"pouteria retinervis;sapotaceae;pouteria;abiurana abiu";abiurana abiu;sapotaceae;pouteria;pouteria retinervis;pouteria engleri
"pouteria retinervis;sapotaceae;pouteria;ucuuba puna";ucuuba puna;sapotaceae;pouteria;pouteria retinervis;pouteria engleri
"pouteria sp 1;sapotaceae;pouteria;chiclete bravo";chiclete bravo;sapotaceae;pouteria;pouteria sp 1;pouteria sapota
"pouteria sp 2;sapotaceae;pouteria;abiurana fedorenta";abiurana fedorenta;sapotaceae;pouteria;pouteria sp 2;pouteria sapota
"pouteria spp;sapotaceae;pouteria;abiurana batinga";abiurana batinga;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria spp;sapotaceae;pouteria;abiurana casca fina";abiurana casca fina;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria spp;sapotaceae;pouteria;abiurana cutite";abiurana cutite;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria spp;sapotaceae;pouteria;abiurana fedorenta";abiurana fedorenta;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria spp;sapotaceae;pouteria;abiurana olho veado";abiurana olho veado;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria spp;sapotaceae;pouteria;abiurana vermelha";abiurana vermelha;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria spp;sapotaceae;pouteria;jarai";jarai;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria virescens;sapotaceae;pouteria;abiurana abiu";abiurana abiu;sapotaceae;pouteria;pouteria virescens;pouteria vrieseana
"pouteria virescens;sapotaceae;pouteria;abiurana casca fina";abiurana casca fina;sapotaceae;pouteria;pouteria virescens;pouteria vrieseana
"pradosia lahoziana;sapotaceae;pradosia;abiurana bacuri";abiurana bacuri;sapotaceae;pradosia;pradosia lahoziana;aporosa planchoniana
"pradosia spp;sapotaceae;pradosia;casca doce";casca doce;sapotaceae;pradosia;pradosia spp;
"protium apiculatum;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium apiculatum;protium paniculatum
"protium apiculatum;burseraceae;protium;breu manga";breu manga;burseraceae;protium;protium apiculatum;protium paniculatum
"protium apiculatum;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium apiculatum;protium paniculatum
"protium cf crassipetalum;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium cf crassipetalum;protium crassipetalum
"protium gallosum;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium gallosum;protium carnosum
"protium gallosum;burseraceae;protium;breu pitomba";breu pitomba;burseraceae;protium;protium gallosum;protium carnosum
"protium hebetatum;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium hebetatum;protium crenatum
"protium hebetatum;burseraceae;protium;breu manga";breu manga;burseraceae;protium;protium hebetatum;protium crenatum
"protium hebetatum;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium hebetatum;protium crenatum
"protium hebetatum;burseraceae;protium;ripeiro vermelho";ripeiro vermelho;burseraceae;protium;protium hebetatum;protium crenatum
"protium hebetatum;burseraceae;protium;urucurana";urucurana;burseraceae;protium;protium hebetatum;protium crenatum
"protium nitidifolium;burseraceae;protium;breu peludo";breu peludo;burseraceae;protium;protium nitidifolium;protium grandifolium
"protium nitidifolium;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium nitidifolium;protium grandifolium
"protium pallidum;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium pallidum;protium opacum
"protium spp;burseraceae;protium;acariquara branca";acariquara branca;burseraceae;protium;protium spp;protium copal
"protium spp;burseraceae;protium;breu";breu;burseraceae;protium;protium spp;protium copal
"protium spp;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium spp;protium copal
"protium spp;burseraceae;protium;breu peludo";breu peludo;burseraceae;protium;protium spp;protium copal
"protium spp;burseraceae;protium;breu pitomba";breu pitomba;burseraceae;protium;protium spp;protium copal
"protium spp;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium spp;protium copal
"protium strumosum;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium strumosum;protium carnosum
"pseudopiptadenia cf suaveolens;fabaceae;pseudopiptadenia;faveira folha fina";faveira folha fina;fabaceae;pseudopiptadenia;pseudopiptadenia cf suaveolens;pseudopiptadenia suaveolens
"pseudoxandra obscurinervis;annonaceae;pseudoxandra;envira taripucu";envira taripucu;annonaceae;pseudoxandra;pseudoxandra obscurinervis;
"pseudoxandra obscurinervis;annonaceae;pseudoxandra;envireira";envireira;annonaceae;pseudoxandra;pseudoxandra obscurinervis;
"pterandra arborea;malpighiaceae;pterandra;mirataua";mirataua;malpighiaceae;pterandra;pterandra arborea;dryandra arborea
"pterocarpus spp;fabaceae;pterocarpus;jutaicica";jutaicica;fabaceae;pterocarpus;pterocarpus spp;pterocarpus osun
"quiina paraensis;quiinaceae;quiina;urucurana";urucurana;quiinaceae;quiina;quiina paraensis;inga paraensis
"rhodostemonodaphne peneia;lauraceae;rhodostemonodaphne;louro fofo";louro fofo;lauraceae;rhodostemonodaphne;rhodostemonodaphne peneia;rhodostemonodaphne grandis
"rhodothyrsus macrophyllus;euphorbiaceae;rhodothyrsus;seringarana";seringarana;euphorbiaceae;rhodothyrsus;rhodothyrsus macrophyllus;gonystylus macrophyllus
"rubiaceae sp;rubiaceae;rubiaceae;tanimbuca";tanimbuca;rubiaceae;rubiaceae;rubiaceae sp;
"rubiaceae spp;rubiaceae;rubiaceae;muiraximbe";muiraximbe;rubiaceae;rubiaceae;rubiaceae spp;
"rubiaceae spp;rubiaceae;rubiaceae;taboquinha";taboquinha;rubiaceae;rubiaceae;rubiaceae spp;
"sapindaceae spp;sapindaceae;sapindaceae;pitomba mata";pitomba mata;sapindaceae;sapindaceae;sapindaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana abiu";abiurana abiu;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana bacuri";abiurana bacuri;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana branca";abiurana branca;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana cutite fl";abiurana cutite fl;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana jerimum";abiurana jerimum;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana roxa";abiurana roxa;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;jarai";jarai;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;seringa verdadeira";seringa verdadeira;sapotaceae;sapotaceae;sapotaceae spp;
"simaba sp;simaroubaceae;simaba;maruparana";maruparana;simaroubaceae;simaba;simaba sp;
"siparuna pachyantha;siparunaceae;siparuna;purui";purui;siparunaceae;siparuna;siparuna pachyantha;saurauia macrantha
"sloanea floribunda;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea floribunda;neea floribunda
"sloanea latifolia;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea latifolia;sloanea laurifolia
"sloanea latifolia;elaeocarpaceae;sloanea;urucurana rasteira";urucurana rasteira;elaeocarpaceae;sloanea;sloanea latifolia;sloanea laurifolia
"sloanea sp 2;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea sp 2;sloanea sigun
"sloanea spp;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea spp;sloanea sigun
"sorocea guilleminiana;moraceae;sorocea;jaca brava";jaca brava;moraceae;sorocea;sorocea guilleminiana;shorea faguetiana
"sorocea guilleminiana;moraceae;sorocea;muiratinga";muiratinga;moraceae;sorocea;sorocea guilleminiana;shorea faguetiana
"sterculia parviflora;malvaceae;sterculia;achicha";achicha;malvaceae;sterculia;sterculia parviflora;sterculia pilosa
"stryphnodendron spp;fabaceae;stryphnodendron;fava camuze";fava camuze;fabaceae;stryphnodendron;stryphnodendron spp;stryphnodendron guianense
"stryphnodendron spp;fabaceae;stryphnodendron;inga arara";inga arara;fabaceae;stryphnodendron;stryphnodendron spp;stryphnodendron guianense
"swartzia reticulata;fabaceae;swartzia;araba preto";araba preto;fabaceae;swartzia;swartzia reticulata;swartzia recurva
"swartzia reticulata;fabaceae;swartzia;araba roxo";araba roxo;fabaceae;swartzia;swartzia reticulata;swartzia recurva
"swartzia schomburgkii;fabaceae;swartzia;araba vermelho";araba vermelho;fabaceae;swartzia;swartzia schomburgkii;sloanea schomburgkii
"swartzia schomburgkii;fabaceae;swartzia;joao mole";joao mole;fabaceae;swartzia;swartzia schomburgkii;sloanea schomburgkii
"swartzia schomburgkii;fabaceae;swartzia;matamata amarelo";matamata amarelo;fabaceae;swartzia;swartzia schomburgkii;sloanea schomburgkii
"swartzia tessmannii;fabaceae;swartzia;muirajiboia amarela";muirajiboia amarela;fabaceae;swartzia;swartzia tessmannii;swartzia bannia
"tachigali alba;fabaceae;tachigali;tachi pitomba";tachi pitomba;fabaceae;tachigali;tachigali alba;inga alba
"tachigali alba;fabaceae;tachigali;tachi preto";tachi preto;fabaceae;tachigali;tachigali alba;inga alba
"tachigali cf glauca;fabaceae;tachigali;tachi preto";tachi preto;fabaceae;tachigali;tachigali cf glauca;tachigali hypoleuca
"tachigali cf paraensis;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali cf paraensis;inga paraensis
"tachigali melinonii;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali melinonii;inga melinonis
"tachigali micropetala;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali micropetala;tachigali micrantha
"tachigali sp 1;fabaceae;tachigali;inga vermelha";inga vermelha;fabaceae;tachigali;tachigali sp 1;
"tachigali sp 1;fabaceae;tachigali;marupa";marupa;fabaceae;tachigali;tachigali sp 1;
"tachigali sp 1;fabaceae;tachigali;tachi preto";tachi preto;fabaceae;tachigali;tachigali sp 1;
"tachigali sp 1;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali sp 1;
"tachigali sp 2;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali sp 2;
"tachigali spp;fabaceae;tachigali;tachi pitomba";tachi pitomba;fabaceae;tachigali;tachigali spp;
"tachigali spp;fabaceae;tachigali;tachi preto";tachi preto;fabaceae;tachigali;tachigali spp;
"tachigali spp;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali spp;
"tachigali venusta;fabaceae;tachigali;tachi pitomba";tachi pitomba;fabaceae;tachigali;tachigali venusta;tachigali cavipes
"tachigali venusta;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali venusta;tachigali cavipes
"talisia cf cupularis;sapindaceae;talisia;macucu fofo";macucu fofo;sapindaceae;talisia;talisia cf cupularis;xylopia cupularis
"tapura amazonica;dichapetalaceae;tapura;tapura";tapura;dichapetalaceae;tapura;tapura amazonica;aniba amazonica
"tovomita brevistaminea;clusiaceae;tovomita;sapateiro";sapateiro;clusiaceae;tovomita;tovomita brevistaminea;tovomita choisyana
"tovomita caloneura;clusiaceae;tovomita;sapateiro";sapateiro;clusiaceae;tovomita;tovomita caloneura;tovomita carinata
"tovomita spp;clusiaceae;tovomita;sapateiro";sapateiro;clusiaceae;tovomita;tovomita spp;
"unonopsis duckei;annonaceae;unonopsis;envira preta";envira preta;annonaceae;unonopsis;unonopsis duckei;unonopsis rufescens
"unonopsis duckei;annonaceae;unonopsis;envira surucucu";envira surucucu;annonaceae;unonopsis;unonopsis duckei;unonopsis rufescens
"urticaceae spp;urticaceae;urticaceae;embauba";embauba;urticaceae;urticaceae;urticaceae spp;
"urticaceae spp;urticaceae;urticaceae;embauba mata";embauba mata;urticaceae;urticaceae;urticaceae spp;
"vantanea spp;humiriaceae;vantanea;uxi quebra machado";uxi quebra machado;humiriaceae;vantanea;vantanea spp;
"vatairea sp;fabaceae;vatairea;sucupira amarela";sucupira amarela;fabaceae;vatairea;vatairea sp;
"virola cf elongata;myristicaceae;virola;ucuuba";ucuuba;myristicaceae;virola;virola cf elongata;virola elongata
"virola cf elongata;myristicaceae;virola;ucuuba branca";ucuuba branca;myristicaceae;virola;virola cf elongata;virola elongata
"virola guggenheimii;myristicaceae;virola;ucuuba peluda";ucuuba peluda;myristicaceae;virola;virola guggenheimii;virola reidii
"virola mollissima;myristicaceae;virola;ucuuba vermelha";ucuuba vermelha;myristicaceae;virola;virola mollissima;hopea mollissima
"virola spp;myristicaceae;virola;ucuuba preta";ucuuba preta;myristicaceae;virola;virola spp;
"virola spp;myristicaceae;virola;ucuuba vermelha";ucuuba vermelha;myristicaceae;virola;virola spp;
"vismia japurensis;hypericaceae;vismia;lacre vermelho";lacre vermelho;hypericaceae;vismia;vismia japurensis;tilia amurensis
"vismia spp;hypericaceae;vismia;lacre mata";lacre mata;hypericaceae;vismia;vismia spp;
"vismia spp;hypericaceae;vismia;lacre vermelho";lacre vermelho;hypericaceae;vismia;vismia spp;
"vochysiaceae spp;vochysiaceae;vochysiaceae;mandioqueira";mandioqueira;vochysiaceae;vochysiaceae;vochysiaceae spp;
"zygia ramiflora;fabaceae;zygia;inga copaiba";inga copaiba;fabaceae;zygia;zygia ramiflora;zygia racemosa
"zygia ramiflora;fabaceae;zygia;inga fedorenta";inga fedorenta;fabaceae;zygia;zygia ramiflora;zygia racemosa
"zygia ramiflora;fabaceae;zygia;ingarana";ingarana;fabaceae;zygia;zygia ramiflora;zygia racemosa
