_id;common_name;family;genus;species;suggestion
"miconia tetraspermoides;melastomataceae;miconia;araca bravo";araca bravo;melastomataceae;miconia;miconia tetraspermoides;miconia elaeagnoides
"micrandropsis scleroxylon;euphorbiaceae;micrandropsis;envira surucucu";envira surucucu;euphorbiaceae;micrandropsis;micrandropsis scleroxylon;micrandra scleroxylon
"micrandropsis scleroxylon;euphorbiaceae;micrandropsis;piaozinho";piaozinho;euphorbiaceae;micrandropsis;micrandropsis scleroxylon;micrandra scleroxylon
"micropholis acutangula;sapotaceae;micropholis;abiurana";abiurana;sapotaceae;micropholis;micropholis acutangula;micropholis venulosa
"micropholis sp 1;sapotaceae;micropholis;chiclete bravo";chiclete bravo;sapotaceae;micropholis;micropholis sp 1;micropholis egensis
"micropholis spp;sapotaceae;micropholis;abiurana branca";abiurana branca;sapotaceae;micropholis;micropholis spp;micropholis egensis
"micropholis spp;sapotaceae;micropholis;chiclete bravo";chiclete bravo;sapotaceae;micropholis;micropholis spp;micropholis egensis
"micropholis trunciflora;sapotaceae;micropholis;abiurana casca fina";abiurana casca fina;sapotaceae;micropholis;micropholis trunciflora;micropholis venulosa
"micropholis trunciflora;sapotaceae;micropholis;abiurana roxa";abiurana roxa;sapotaceae;micropholis;micropholis trunciflora;micropholis venulosa
"mollia cf lepidota;malvaceae;mollia;cardeiro";cardeiro;malvaceae;mollia;mollia cf lepidota;mollia lepidota
"mollia cf lepidota;malvaceae;mollia;castanha paca";castanha paca;malvaceae;mollia;mollia cf lepidota;mollia lepidota
"mollia cf lepidota;malvaceae;mollia;castanha porco";castanha porco;malvaceae;mollia;mollia cf lepidota;mollia lepidota
"mollia cf lepidota;malvaceae;mollia;castanha vermelha";castanha vermelha;malvaceae;mollia;mollia cf lepidota;mollia lepidota
"mollia cf lepidota;malvaceae;mollia;murici";murici;malvaceae;mollia;mollia cf lepidota;mollia lepidota
"mollia cf lepidota;malvaceae;mollia;ripeiro vermelho";ripeiro vermelho;malvaceae;mollia;mollia cf lepidota;mollia lepidota
"mollia cf lepidota;malvaceae;mollia;urucurana cacau";urucurana cacau;malvaceae;mollia;mollia cf lepidota;mollia lepidota
"moraceae spp;moraceae;moraceae;amapa amargoso";amapa amargoso;moraceae;moraceae;moraceae spp;
"moraceae spp;moraceae;moraceae;inhare";inhare;moraceae;moraceae;moraceae spp;
"moraceae spp;moraceae;moraceae;purui";purui;moraceae;moraceae;moraceae spp;
"morinda sp;rubiaceae;morinda;muiraximbe";muiraximbe;rubiaceae;morinda;morinda sp;
"moronobea coccinea/pulchra;clusiaceae;moronobea;bacuri bravo";bacuri bravo;clusiaceae;moronobea;moronobea coccinea/pulchra;moronobea coccinea
"mouriri duckeana/duckeanoides;melastomataceae;mouriri;muirauba";muirauba;melastomataceae;mouriri;mouriri duckeana/duckeanoides;
"mouriri spp;melastomataceae;mouriri;mamaozinho";mamaozinho;melastomataceae;mouriri;mouriri spp;
"myrcia cf minutiflora;myrtaceae;myrcia;ubaia";ubaia;myrtaceae;myrcia;myrcia cf minutiflora;licania minutiflora
"myrcia spp;myrtaceae;myrcia;goiabinha";goiabinha;myrtaceae;myrcia;myrcia spp;
"myrcia subsericea;myrtaceae;myrcia;azeitona mata";azeitona mata;myrtaceae;myrcia;myrcia subsericea;myrica rubra
"myristicaceae spp;myristicaceae;myristicaceae;ucuuba";ucuuba;myristicaceae;myristicaceae;myristicaceae spp;myristica crassa
"myrtaceae sp 1;myrtaceae;myrtaceae;araca bravo";araca bravo;myrtaceae;myrtaceae;myrtaceae sp 1;
"myrtaceae spp;myrtaceae;myrtaceae;araca";araca;myrtaceae;myrtaceae;myrtaceae spp;
"myrtaceae spp;myrtaceae;myrtaceae;araca bravo";araca bravo;myrtaceae;myrtaceae;myrtaceae spp;
"neea cf madeirana;nyctaginaceae;neea;joao mole";joao mole;nyctaginaceae;neea;neea cf madeirana;neea madeirana
"neea cf virens;nyctaginaceae;neea;joao mole";joao mole;nyctaginaceae;neea;neea cf virens;
"neea spp;nyctaginaceae;neea;joao mole";joao mole;nyctaginaceae;neea;neea spp;
"ocotea adenotrachelium;lauraceae;ocotea;itauba preta";itauba preta;lauraceae;ocotea;ocotea adenotrachelium;ocotea coriacea
"ocotea cf leucoxylon;lauraceae;ocotea;louro fofo";louro fofo;lauraceae;ocotea;ocotea cf leucoxylon;ocotea leucoxylon
"ocotea cf leucoxylon;lauraceae;ocotea;louro preto";louro preto;lauraceae;ocotea;ocotea cf leucoxylon;ocotea leucoxylon
"ocotea cinerea;lauraceae;ocotea;louro fofo";louro fofo;lauraceae;ocotea;ocotea cinerea;ocotea cernua
"ocotea cinerea;lauraceae;ocotea;louro preto";louro preto;lauraceae;ocotea;ocotea cinerea;ocotea cernua
"ocotea cujumary;lauraceae;ocotea;louro fofo";louro fofo;lauraceae;ocotea;ocotea cujumary;ocotea cernua
"ocotea cujumary;lauraceae;ocotea;macucu fofo";macucu fofo;lauraceae;ocotea;ocotea cujumary;ocotea cernua
"ocotea minor;lauraceae;ocotea;louro preto";louro preto;lauraceae;ocotea;ocotea minor;ocotea minarum
"ormosia spp;fabaceae;ormosia;tento azul";tento azul;fabaceae;ormosia;ormosia spp;
"ouratea sp;ochnaceae;ouratea;uxi morcego";uxi morcego;ochnaceae;ouratea;ouratea sp;
"ouratea spp;ochnaceae;ouratea;uxi morcego";uxi morcego;ochnaceae;ouratea;ouratea spp;
"pachira macrocalyx;malvaceae;pachira;sumauma terra firme";sumauma terra firme;malvaceae;pachira;pachira macrocalyx;aporusa microcalyx
"parkia cf nitida;fabaceae;parkia;faveira bengue";faveira bengue;fabaceae;parkia;parkia cf nitida;parkia nitida
"poecilanthe amazonica;fabaceae;poecilanthe;falsa cupiuba";falsa cupiuba;fabaceae;poecilanthe;poecilanthe amazonica;lecointea amazonica
"pouroma spp;urticaceae;pouroma;embaubarana";embaubarana;urticaceae;pouroma;pouroma spp;
"pourouma cucura;urticaceae;pourouma;embaubarana";embaubarana;urticaceae;pourouma;pourouma cucura;
"pourouma ovata;urticaceae;pourouma;embaubarana";embaubarana;urticaceae;pourouma;pourouma ovata;pourouma apiculata
"pourouma spp;urticaceae;pourouma;embaubarana";embaubarana;urticaceae;pourouma;pourouma spp;pourouma mollis
"pouteria campanulata;sapotaceae;pouteria;abiurana";abiurana;sapotaceae;pouteria;pouteria campanulata;sterculia campanulata
"pouteria campanulata;sapotaceae;pouteria;abiurana casca fina";abiurana casca fina;sapotaceae;pouteria;pouteria campanulata;sterculia campanulata
"pouteria campanulata;sapotaceae;pouteria;abiurana fedorenta";abiurana fedorenta;sapotaceae;pouteria;pouteria campanulata;sterculia campanulata
"pouteria cf cuspidata;sapotaceae;pouteria;jarai";jarai;sapotaceae;pouteria;pouteria cf cuspidata;pouteria cuspidata
"pouteria cf durlandii;sapotaceae;pouteria;muiraximbe";muiraximbe;sapotaceae;pouteria;pouteria cf durlandii;pouteria durlandii
"pouteria cf elegans;sapotaceae;pouteria;jarai";jarai;sapotaceae;pouteria;pouteria cf elegans;pouteria elegans
"pouteria cf engleri;sapotaceae;pouteria;abiurana branca";abiurana branca;sapotaceae;pouteria;pouteria cf engleri;pouteria engleri
"pouteria cf engleri;sapotaceae;pouteria;abiurana olho veado";abiurana olho veado;sapotaceae;pouteria;pouteria cf engleri;pouteria engleri
"pouteria cf macrophylla;sapotaceae;pouteria;abiurana";abiurana;sapotaceae;pouteria;pouteria cf macrophylla;pouteria macrophylla
"pouteria cf macrophylla;sapotaceae;pouteria;abiurana batinga";abiurana batinga;sapotaceae;pouteria;pouteria cf macrophylla;pouteria macrophylla
"pouteria cf macrophylla;sapotaceae;pouteria;abiurana casca fina";abiurana casca fina;sapotaceae;pouteria;pouteria cf macrophylla;pouteria macrophylla
"pouteria cf oblanceolata;sapotaceae;pouteria;seringarana";seringarana;sapotaceae;pouteria;pouteria cf oblanceolata;pouteria oblanceolata
"pouteria cf rhynchocarpa;sapotaceae;pouteria;tauari";tauari;sapotaceae;pouteria;pouteria cf rhynchocarpa;pouteria macrocarpa
"pouteria erythrochrysa;sapotaceae;pouteria;abiurana fedorenta";abiurana fedorenta;sapotaceae;pouteria;pouteria erythrochrysa;pouteria torta
"pouteria fimbriata;sapotaceae;pouteria;abiurana abiu";abiurana abiu;sapotaceae;pouteria;pouteria fimbriata;pouteria firma
"pouteria fimbriata;sapotaceae;pouteria;abiurana casca fina";abiurana casca fina;sapotaceae;pouteria;pouteria fimbriata;pouteria firma
"pouteria fimbriata;sapotaceae;pouteria;abiurana roxa";abiurana roxa;sapotaceae;pouteria;pouteria fimbriata;pouteria firma
"pouteria flavilatex;sapotaceae;pouteria;abiurana abiu";abiurana abiu;sapotaceae;pouteria;pouteria flavilatex;pouteria filipes
"pouteria freitasii;sapotaceae;pouteria;abiurana sabia";abiurana sabia;sapotaceae;pouteria;pouteria freitasii;pouteria fissilis
"pouteria freitasii;sapotaceae;pouteria;castanha porco";castanha porco;sapotaceae;pouteria;pouteria freitasii;pouteria fissilis
"pouteria maxima;sapotaceae;pouteria;abiurana guariba";abiurana guariba;sapotaceae;pouteria;pouteria maxima;pouteria minima
"pouteria opposita;sapotaceae;pouteria;abiurana caramuri";abiurana caramuri;sapotaceae;pouteria;pouteria opposita;pouteria oppositifolia
"pouteria opposita;sapotaceae;pouteria;jarai";jarai;sapotaceae;pouteria;pouteria opposita;pouteria oppositifolia
"pouteria retinervis;sapotaceae;pouteria;abiurana";abiurana;sapotaceae;pouteria;pouteria retinervis;pouteria engleri
"pouteria retinervis;sapotaceae;pouteria;abiurana abiu";abiurana abiu;sapotaceae;pouteria;pouteria retinervis;pouteria engleri
"pouteria retinervis;sapotaceae;pouteria;abiurana casca seca";abiurana casca seca;sapotaceae;pouteria;pouteria retinervis;pouteria engleri
"pouteria retinervis;sapotaceae;pouteria;abiurana cutite";abiurana cutite;sapotaceae;pouteria;pouteria retinervis;pouteria engleri
"pouteria retinervis;sapotaceae;pouteria;abiurana fedorenta";abiurana fedorenta;sapotaceae;pouteria;pouteria retinervis;pouteria engleri
"pouteria spp;sapotaceae;pouteria;abiurana casca fina";abiurana casca fina;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria spp;sapotaceae;pouteria;abiurana fedorenta";abiurana fedorenta;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria spp;sapotaceae;pouteria;abiurana olho veado";abiurana olho veado;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pouteria spp;sapotaceae;pouteria;jarai";jarai;sapotaceae;pouteria;pouteria spp;pouteria sapota
"pradosia cf decipiens;sapotaceae;pradosia;casca doce";casca doce;sapotaceae;pradosia;pradosia cf decipiens;diospyros decipiens
"pradosia spp;sapotaceae;pradosia;casca doce";casca doce;sapotaceae;pradosia;pradosia spp;
"pradosia verticillata;sapotaceae;pradosia;casca doce";casca doce;sapotaceae;pradosia;pradosia verticillata;banksia verticillata
"protium apiculatum;burseraceae;protium;breu manga";breu manga;burseraceae;protium;protium apiculatum;protium paniculatum
"protium apiculatum;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium apiculatum;protium paniculatum
"protium cf crassipetalum;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium cf crassipetalum;protium crassipetalum
"protium divaricatum;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium divaricatum;protium javanicum
"protium divaricatum;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium divaricatum;protium javanicum
"protium gallosum;burseraceae;protium;breu pitomba";breu pitomba;burseraceae;protium;protium gallosum;protium carnosum
"protium hebetatum;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium hebetatum;protium crenatum
"protium hebetatum;burseraceae;protium;breu manga";breu manga;burseraceae;protium;protium hebetatum;protium crenatum
"protium hebetatum;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium hebetatum;protium crenatum
"protium nitidifolium;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium nitidifolium;protium grandifolium
"protium nitidifolium;burseraceae;protium;breu pitomba";breu pitomba;burseraceae;protium;protium nitidifolium;protium grandifolium
"protium pallidum;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium pallidum;protium opacum
"protium spp;burseraceae;protium;breu";breu;burseraceae;protium;protium spp;protium copal
"protium spp;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium spp;protium copal
"protium spp;burseraceae;protium;breu peludo";breu peludo;burseraceae;protium;protium spp;protium copal
"protium spp;burseraceae;protium;breu pitomba";breu pitomba;burseraceae;protium;protium spp;protium copal
"protium spp;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium spp;protium copal
"protium strumosum;burseraceae;protium;breu branco";breu branco;burseraceae;protium;protium strumosum;protium carnosum
"protium strumosum;burseraceae;protium;breu vermelho";breu vermelho;burseraceae;protium;protium strumosum;protium carnosum
"pseudopiptadenia cf suaveolens;fabaceae;pseudopiptadenia;fava folha fina";fava folha fina;fabaceae;pseudopiptadenia;pseudopiptadenia cf suaveolens;pseudopiptadenia suaveolens
"pseudopiptadenia cf suaveolens;fabaceae;pseudopiptadenia;faveira folha fina";faveira folha fina;fabaceae;pseudopiptadenia;pseudopiptadenia cf suaveolens;pseudopiptadenia suaveolens
"pseudoxandra obscurinervis;annonaceae;pseudoxandra;envira taripucu";envira taripucu;annonaceae;pseudoxandra;pseudoxandra obscurinervis;
"pseudoxandra obscurinervis;annonaceae;pseudoxandra;envireira";envireira;annonaceae;pseudoxandra;pseudoxandra obscurinervis;
"psychotria sp 1;rubiaceae;psychotria;jaca brava";jaca brava;rubiaceae;psychotria;psychotria sp 1;psychotria apoda
"pterocarpus spp;fabaceae;pterocarpus;jutaicica";jutaicica;fabaceae;pterocarpus;pterocarpus spp;pterocarpus osun
"qualea aff paraensis;vochysiaceae;qualea;mandioqueira lisa";mandioqueira lisa;vochysiaceae;qualea;qualea aff paraensis;qualea paraensis
"qualea spp;vochysiaceae;qualea;mandioqueira aspera";mandioqueira aspera;vochysiaceae;qualea;qualea spp;
"quiina paraensis;quiinaceae;quiina;papo mutum";papo mutum;quiinaceae;quiina;quiina paraensis;inga paraensis
"quiina paraensis;quiinaceae;quiina;sapateiro";sapateiro;quiinaceae;quiina;quiina paraensis;inga paraensis
"rhodostemonodaphne negrensis;lauraceae;rhodostemonodaphne;louro fofo";louro fofo;lauraceae;rhodostemonodaphne;rhodostemonodaphne negrensis;rhodostemonodaphne grandis
"rhodothyrsus macrophyllus;euphorbiaceae;rhodothyrsus;dima";dima;euphorbiaceae;rhodothyrsus;rhodothyrsus macrophyllus;gonystylus macrophyllus
"rhodothyrsus macrophyllus;euphorbiaceae;rhodothyrsus;seringarana";seringarana;euphorbiaceae;rhodothyrsus;rhodothyrsus macrophyllus;gonystylus macrophyllus
"rinorea amapensis/flavescens;violaceae;rinorea;branquinha";branquinha;violaceae;rinorea;rinorea amapensis/flavescens;rinorea flavescens
"rinorea sp 1;violaceae;rinorea;jarai";jarai;violaceae;rinorea;rinorea sp 1;
"rubiaceae sp;rubiaceae;rubiaceae;abiurana casca seca";abiurana casca seca;rubiaceae;rubiaceae;rubiaceae sp;
"rubiaceae spp;rubiaceae;rubiaceae;muiraximbe";muiraximbe;rubiaceae;rubiaceae;rubiaceae spp;
"rubiaceae spp;rubiaceae;rubiaceae;taboquinha";taboquinha;rubiaceae;rubiaceae;rubiaceae spp;
"sapindaceae spp;sapindaceae;sapindaceae;pitomba mata";pitomba mata;sapindaceae;sapindaceae;sapindaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana";abiurana;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana abiu";abiurana abiu;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana bacuri";abiurana bacuri;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana cutite fl";abiurana cutite fl;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana jerimum";abiurana jerimum;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;abiurana roxa";abiurana roxa;sapotaceae;sapotaceae;sapotaceae spp;
"sapotaceae spp;sapotaceae;sapotaceae;maparajuba";maparajuba;sapotaceae;sapotaceae;sapotaceae spp;
"schefflera sp;araliaceae;schefflera;morototo";morototo;araliaceae;schefflera;schefflera sp;
"simaba polyphylla;simaroubaceae;simaba;marupa roxo";marupa roxo;simaroubaceae;simaba;simaba polyphylla;licaria polyphylla
"sloanea aff grandis;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea aff grandis;sloanea fragrans
"sloanea floribunda;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea floribunda;neea floribunda
"sloanea latifolia;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea latifolia;sloanea laurifolia
"sloanea laxiflora;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea laxiflora;licania laxiflora
"sloanea rufa;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea rufa;sloanea robusta
"sloanea sp 3;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea sp 3;sloanea sigun
"sloanea spp;elaeocarpaceae;sloanea;urucurana";urucurana;elaeocarpaceae;sloanea;sloanea spp;sloanea sigun
"sloanea spp;elaeocarpaceae;sloanea;urucurana verdadeira";urucurana verdadeira;elaeocarpaceae;sloanea;sloanea spp;sloanea sigun
"sorocea guilleminiana;moraceae;sorocea;muiratinga";muiratinga;moraceae;sorocea;sorocea guilleminiana;shorea faguetiana
"sterculia parviflora;malvaceae;sterculia;inga vermelha";inga vermelha;malvaceae;sterculia;sterculia parviflora;sterculia pilosa
"sterculia spp;malvaceae;sterculia;achicha";achicha;malvaceae;sterculia;sterculia spp;sterculia pexa
"stryphnodendron spp;fabaceae;stryphnodendron;faveira camuze";faveira camuze;fabaceae;stryphnodendron;stryphnodendron spp;stryphnodendron guianense
"stryphnodendron spp;fabaceae;stryphnodendron;inga arara";inga arara;fabaceae;stryphnodendron;stryphnodendron spp;stryphnodendron guianense
"swartzia reticulata;fabaceae;swartzia;araba roxa";araba roxa;fabaceae;swartzia;swartzia reticulata;swartzia recurva
"swartzia reticulata;fabaceae;swartzia;araba roxo";araba roxo;fabaceae;swartzia;swartzia reticulata;swartzia recurva
"swartzia schomburgkii;fabaceae;swartzia;araba vermelho";araba vermelho;fabaceae;swartzia;swartzia schomburgkii;sloanea schomburgkii
"tachigali alba;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali alba;inga alba
"tachigali cf glauca;fabaceae;tachigali;tachi preto";tachi preto;fabaceae;tachigali;tachigali cf glauca;tachigali hypoleuca
"tachigali cf paraensis;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali cf paraensis;inga paraensis
"tachigali sp 1;fabaceae;tachigali;tachi pitomba";tachi pitomba;fabaceae;tachigali;tachigali sp 1;
"tachigali sp 1;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali sp 1;
"tachigali sp 2;fabaceae;tachigali;tachi preto";tachi preto;fabaceae;tachigali;tachigali sp 2;
"tachigali spp;fabaceae;tachigali;tachi pitomba";tachi pitomba;fabaceae;tachigali;tachigali spp;
"tachigali spp;fabaceae;tachigali;tachi preto";tachi preto;fabaceae;tachigali;tachigali spp;
"tachigali spp;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali spp;
"tachigali venusta;fabaceae;tachigali;tachi pitomba";tachi pitomba;fabaceae;tachigali;tachigali venusta;tachigali cavipes
"tachigali venusta;fabaceae;tachigali;tachi vermelho";tachi vermelho;fabaceae;tachigali;tachigali venusta;tachigali cavipes
"talisia cf cerasina;sapindaceae;talisia;gito branco";gito branco;sapindaceae;talisia;talisia cf cerasina;talisia floresii
"talisia cf cupularis;sapindaceae;talisia;urucurana";urucurana;sapindaceae;talisia;talisia cf cupularis;xylopia cupularis
"tapura amazonica;dichapetalaceae;tapura;tapura";tapura;dichapetalaceae;tapura;tapura amazonica;aniba amazonica
"tovomita amazonica;clusiaceae;tovomita;sapateiro";sapateiro;clusiaceae;tovomita;tovomita amazonica;ocotea amazonica
"tovomita sp 2;clusiaceae;tovomita;sapateiro";sapateiro;clusiaceae;tovomita;tovomita sp 2;
"tovomita spp;clusiaceae;tovomita;sapateiro";sapateiro;clusiaceae;tovomita;tovomita spp;
"trattinnickia sp 1;burseraceae;trattinnickia;breu manga";breu manga;burseraceae;trattinnickia;trattinnickia sp 1;trattinnickia aspera
"trattinnickia sp 1;burseraceae;trattinnickia;breu pitomba";breu pitomba;burseraceae;trattinnickia;trattinnickia sp 1;trattinnickia aspera
"trattinnickia sp 1;burseraceae;trattinnickia;piriquiteira amarela";piriquiteira amarela;burseraceae;trattinnickia;trattinnickia sp 1;trattinnickia aspera
"unonopsis duckei;annonaceae;unonopsis;envira preta";envira preta;annonaceae;unonopsis;unonopsis duckei;unonopsis rufescens
"urticaceae spp;urticaceae;urticaceae;embauba";embauba;urticaceae;urticaceae;urticaceae spp;
"virola cf elongata;myristicaceae;virola;ucuuba";ucuuba;myristicaceae;virola;virola cf elongata;virola elongata
"virola cf elongata;myristicaceae;virola;ucuuba preta";ucuuba preta;myristicaceae;virola;virola cf elongata;virola elongata
"virola guggenheimii;myristicaceae;virola;ucuuba preta";ucuuba preta;myristicaceae;virola;virola guggenheimii;virola reidii
"virola mollissima;myristicaceae;virola;ucuuba vermelha";ucuuba vermelha;myristicaceae;virola;virola mollissima;hopea mollissima
"virola spp;myristicaceae;virola;ucuuba peluda";ucuuba peluda;myristicaceae;virola;virola spp;
"virola spp;myristicaceae;virola;ucuuba vermelha";ucuuba vermelha;myristicaceae;virola;virola spp;
"vismia spp;hypericaceae;vismia;cardeiro";cardeiro;hypericaceae;vismia;vismia spp;
"vismia spp;hypericaceae;vismia;inga branca";inga branca;hypericaceae;vismia;vismia spp;
"vismia spp;hypericaceae;vismia;lacre mata";lacre mata;hypericaceae;vismia;vismia spp;
"vismia spp;hypericaceae;vismia;lacre vermelho";lacre vermelho;hypericaceae;vismia;vismia spp;
"vismia spp;hypericaceae;vismia;murici";murici;hypericaceae;vismia;vismia spp;
"vochysia rufescens;vochysiaceae;vochysia;quaruba vermelha";quaruba vermelha;vochysiaceae;vochysia;vochysia rufescens;helicia rufescens
"vochysia spp;vochysiaceae;vochysia;quaruba vermelha";quaruba vermelha;vochysiaceae;vochysia;vochysia spp;vochysia speciosa
"zygia ramiflora;fabaceae;zygia;inga copaiba";inga copaiba;fabaceae;zygia;zygia ramiflora;zygia racemosa
